isValid,review
-1,不错哦，蛮合身的，挺喜欢，想买的赶紧啊！！！
-1,质量特别好，这个价钱真的很对的起这个衣服啦！确实不错
-1,不错，质量很好，尺码标准，客服态度很好，很满意
-1,收到了，很不错，穿上很舒服，性价比很好，物美价廉。全5分！
-1,服务不错 商家态度不错 质量不错 相当满意
1,衣服很漂亮！无异味，穿着舒服，颜色很正，很喜欢！物美价廉！
-1,宝贝不错！刚收到了就试穿了，客服很热情，介绍的大小合适
-1,挺好的、质量不错、价格亲民、喜欢快入手吧！
-1,经过我的亲身体验，这家店信誉是相当地不错。宝贝的质量更像钻石一般。太感谢了！
-1,店家很耐心，介绍的很详细。宝贝质量很不错，挺满意的
-1,衣服不错，大小刚好质量也很好。喜欢的朋友可以放心购买。款式我很喜欢
-1,客服态度非常非常好 建议的尺码刚好 穿着很好
-1,质量真好啊！早以超出我的期待， 比我在商场里看 还要好
-1,大小合适，面料舒服，发货速度快，家人很喜欢
-1,老顾客了，还是一如既往地好，快递也给力，这个款式很新颖，希望多出新款式
-1,质量很不错，摸起来手感也很好，这个价格很值得！
1,衣服质量不错，不透，摸着很舒服，是纯棉的，关键是很便宜
-1,衣服大小刚好合适，款式很喜欢，质量很好，手感也不错，很满意的一次购物，还会光顾滴。祝卖家生意兴隆！
-1,宝贝不错质量也挺好这个价值，颜色也好看的，喜欢的就赶快下手把，好评
-1,老顾客了，买了几次，质量一直很好，大小合适，无色差
-1,宝贝超级棒 无色差 质量也不错 穿着舒服 心动的美眉赶快行动吧！
-1,质量很不错哦 ，很喜欢，同事都说好看呢，下次还来这家买
-1,衣服刚好合身，喜欢的颜色，质量还真不错，下次还来大赞！
-1,衣服质量不错，客服推荐的码数很合适。穿上也好看，特别赞。
-1,收到了，大小合适，面料很好，值得购买，客服服务很好
-1,衣服收到了穿起来大小刚刚好布料也不错很舒服，谢谢有合适的下次还会来买！
-1,宝贝收到了，质量不错，大小刚刚好合适，做工精细，客服人也好，快递很快
-1,宝贝质量很好，大小正合适，穿上很舒适款式也很好看赞赞
-1,帮朋友买的，质量还不错，穿着很合身很有气质
-1,衣服已经收到，质量、款式都非常好！诚信经营、质量保证、值得信赖！
-1,质量还可以，挺暖和地，卖家推荐的号码也挺合适，很喜欢
-1,特别漂亮，而且我还很喜欢质量也好尺码也很准确准备给妹妹在哪哪一件
1,同时买两件衣服，都是L号，一个肥大，一个瘦小，不知道你家的衣服怎么这样。太无语了。
1,衣服好像有点短，后面的分叉刚好在屁股上，看着有点搞笑，而且料子也不舒服，不喜欢～～
-1,不错不错，很喜欢，快递服务态度好，客服服务也好。质量不错，不会起球。
1,衣服好看穿着人显瘦我买了大一点想换小一码，我妈他穿了好看我就送给他了
-1,衣服很好，穿着也很漂亮。大小刚合适。就是物流有点慢。
1,衣服不错 黑色那款就是味道好重 洗了几次还有
1,店家服务态度差的没话说了，在也不会买她家的衣服了，就别人要买只要是我认识的我都会劝不要买的
1,同事介绍的我看她穿着很好我就买了确实不错，我觉得非常超值，下次还会来
1,这件衣服质量真的不错，质量很好，穿上很大方得体，配裤子和裙子搭配都非常合适
-1,衣服质量很不错哟，穿起也合身。很喜欢。这个价位商场 是买不到的，不错的店家不错的衣服
-1,衣服挺好的，然后颜色也特别的好看，希望下次还会来他家买衣服了，态度也好，物流也快。
-1,质量没得说，所以一下子买了两件，很喜欢！这个价位还是物超所值的！
-1,衣服质量不错，版型很好，是我喜欢款式。店家服务很好！
-1,质量不错的，这个价格买到这种挺好的！穿着也蛮舒服的
-1,质量不错，大小合适，穿的很舒服，尺码标准，我很满意
-1,穿上很舒服，样子也很时尚，很满意，同事都说很棒，
1,等了一个月才收到～店家这发货速度也真是无语～衣服面料特别容易吸灰～图片上也没看出有这么多黄色绒布翻在外面～总之不是很喜欢
-1,衣服收到了， 款式很不错简单大方， 衣服质量很好。
-1,质量颜色非常好，客服态度很好，客服给我介绍的尺码非常合身，五星好评。
-1,经过我的亲身体验，这家店信誉是相当地不错。宝贝的质量更像钻石一般。太感谢了!
-1,衣服很好，质量也很好，买的特别值得，以后就在他家买啦！快递也特别快，三天就到啦！
-1,太喜欢了，衣服的质量很好，第一次买这个品牌的衣服，很赞，以后会常来的，穿着很合适
-1,喜欢，真的太好了，穿着舒适，质量也好，颜色好，总之没的说
-1,不错不错，质优价廉，样式美观，很喜欢，非常感谢客服的耐心周到的服务，值得推荐，全五分！
-1,服收到了打开感觉很不错 真没想到这么便宜质量又这么好 很值得购买
-1,衣服质量很好，穿上身也还好看，朋友们都说好看，卖家态度也很好。
-1,衣服穿上很合适，样子也很也还行，主要是很合适，谢谢，下次再来光顾。
-1,大小合适，质量非常不错、穿上很舒服&hellip;&hellip;一次开心的网购
-1,衣服穿上感觉不错，款式也时尚，质量不错 ，物流很快 ，大小很合适， 穿起来很舒服 质量真心好
-1,大小合适，质量非常不错、穿上很舒服&hellip;&hellip;一次开心的网购
1,店家态度很好，快递送货过程出现了一些失误，联系店铺客服很友好的帮忙解决，值得点赞！而这款衣服怎么说呢，外观颜色都跟图片一样，大小也合适，就是没想象中的长，原以为下面可以穿打底裤，不够长的话只能配裤子穿了，料子不够柔软也没想象中的有垂感，所以价位上可能有点小贵哦(????????)哦！
-1,衣服还可以，但是还没穿过呢，我们这边的天气都热了
1,衣服收到但没有想象的好，不是棉的，质量很一般，感觉不值这个价位。
1,一百三十九？路边摊的二十五都比你的质量好！坑你妹的不要脸！
-1,客服挺好的，衣服现在在我男朋友那里，还没看见怎么样。
1,不满意，跟图上的不一样，还当不到地摊货。物流慢，过了定的时间。
1,不行，跟说的完全不一样，都是骗人的，质量好差。
1,衣服宽松、裤子是小脚的、一点都不协调、这是什么设计师呀、质量差、退又要运费、算了、将就了、大家看看这是什么鬼质量
1,红色很好看 款式喜欢158 52 kg 穿上很合身
1,喜欢，可惜现在不能穿，太热了，等到秋天的时候就可以穿了。
-1,下单时尺寸选大了 店家售后换货很及时 京东服务很好
-1,一一质量很好，物流就数京东最快啦，一切杠杠滴！
1,还可以～本来以为袖上花纹是印上去的～结果是打补丁的～
1,很暖和 和我之前买的初语一样保暖 衣服很合身 就是领口比我想象中小了一点点 不过还是很满意
-1,颜色比图片稍浅点 穿上身有点显胖 不过衣服质量很好 也够厚 外穿打底都可以 还是比较满意的一次购物 初语衣服还不错
-1,第一次买初语的衣服，质量真心不用说，物有所值！
-1,衣服质量很好 很软 物流快 颜色比图稍浅一点 满分
-1,买的m号的太小了，正在换，不过感觉质量还可以
-1,第一次买初语的衣服，非常喜欢，可爱，时尚，温馨，优雅。质地柔软，品质上乘，合身舒适，美丽大方。支持初语，支持京东。正品，满意，好东西，值得信赖和再次光顾。
-1,质量好，价格便宜。送货快。京东购物值得信赖。
-1,"大小合适  质量也很好  
做工精致   只是颜色没那么亮  很满意的一次购物她"
-1,公司买的，应该还可以吧，还没看到。不过相信京东
-1,面料柔软穿着舒适一如既往的好卫衣认准这牌子
-1,很厚实，质量还可以，就是颜色没有照片中的那么深
-1,客服推荐的M码，感觉有点大了，一下子买了好多件，质量还可以，没有想象中的厚，物流超级给力，比较满意的一次购物！
-1,客服推荐的M码，感觉有点大了，一下子买了好多件，质量还可以，没有想象中的厚，物流超级给力，比较满意的一次购物！
-1,贝宝收到了，还是一如既往满意，一如既往的好！
-1,采购了好多年货，应该还不错吧。还没开封呢送礼的。
1,还可以，不喜欢底边，螺纹针织还带两条杠，本来挺好的衣服看着土气五星给快递小哥态度好，商家发货速度超慢
-1,京东就是不一样，物流速度超快，一如既往的好！
-1,衣服已收到看了蛮好，就是码数偏大了点，快递快赞
-1,衣服收到了，和卖家描述的一样，卖家很好，下次还会再来
-1,衣服质量很好  送货快递员服务态度不错！很满意
-1,颜色还是有差异，遗憾沒有包！不过物流还较快，快递哥态度好！
-1,物流速度快，这次优惠是我购买的，价格非常便宜，质量非常好
1,太坑了吧，怎么掉颜色，自己掉就算了，还把我衬衫染蓝了，可以退货吗！
1,衣服还不错，但因为你们客服的服务态度，让我对京东和你家店铺非常失望
-1,不错，喜欢，比我在*看着便宜，现在京东买东西越来越多了。
-1,还行吧 质感还不错 无色差 也没有异味 我比较喜欢 是一次较愉快的购物 还没有水洗 洗过之后再来追评
1,没有想象中的厚。袖子和领口的图案和原图一样很可爱，总觉得袖口的塑胶图片穿上去怪怪的。记得看清型号买。物流很快！
